example_idx,gt,raw_response,parsed_answer,correct,abs_error,rel_error,latency_sec,error
10,841.0,"```python
def solve():
    # We model:
    # x = number of carrier pigeons
    # y = number of owls
    #
    # Maximize letters:  L = 2x + 5y
    #
    # Constraints:
    # 1) Treats: 3x + 5y <= 1000
    # 2) Owl fraction: y <= 0.4(x + y)  ->  0.6y <= 0.4x  ->  3y <= 2x  ->  y <= (2/3)x
    # 3) At least 20 carrier pigeons: x >= 20
    # 4) x, y >= 0
    #
    # This is a small 2-variable LP; we can solve it analytically by checking corner points.

    # Corner 1: intersection of treats and owl-fraction constraints
    # 3x + 5y = 1000
    # 3y = 2x  ->  x = 1.5y
    # Substitute: 3(1.5y) + 5y = 1000 -> 4.5y + 5y = 1000 -> 9.5y = 1000
    y1 = 1000.0 / 9.5
    x1 = 1.5 * y1

    # Check x >= 20 (it is, but we keep general)
    if x1 < 20:
        # If this happened, we'd need to adjust, but numerically it doesn't.
        pass

    L1 = 2 * x1 + 5 * y1

    # Corner 2: intersection of treats constraint with x = 20
    # 3*20 + 5y = 1000 -> 60 + 5y = 1000 -> 5y = 940 -> y = 188
    x2 = 20.0
    y2 = 188.0
    # Check owl-fraction: y <= (2/3)x -> 188 <= 13.333... (violated), so infeasible.
    # We won't use this point.

    # Corner 3: intersection of owl-fraction with x = 20
    # y = (2/3)*20 = 40/3
    x3 = 20.0
    y3 = (2.0 / 3.0) * 20.0
    # Check treats: 3x + 5y <= 1000
    if 3 * x3 + 5 * y3 <= 1000:
        L3 = 2 * x3 + 5 * y3
    else:
        L3 = float('-inf')

    # Corner 4: x = 20, y = 0
    x4 = 20.0
    y4 = 0.0
    L4 = 2 * x4 + 5 * y4

    # The feasible region is bounded by these constraints; the optimum is at one of these corners.
    best = max(L1, L3, L4)

    return float(best)
```",842.1052631578947,False,1.105263157894683,0.001314224920206146,4.199543237686157,
11,80.0,"```python
def solve():
    # Let b = number of bikes, c = number of cars
    # Constraints:
    # 1) 3b + 5c >= 500  (capacity)
    # 2) c <= 0.4(b + c) => c <= (2/3)b => 3c <= 2b
    # 3) b, c >= 0
    # Objective: minimize b
    
    # From 3c <= 2b, we get b >= 1.5c.
    # To minimize b for a given c, set b = 1.5c.
    # Substitute into capacity: 3(1.5c) + 5c = 4.5c + 5c = 9.5c >= 500
    # => c >= 500 / 9.5
    c = 500.0 / 9.5
    b = 1.5 * c
    
    # The problem does not require integrality, so we return the minimal b as float.
    return b
```",78.94736842105263,False,1.05263157894737,0.01315789473667765,1.742100715637207,
12,37.0,"```python
def solve():
    # Let v = number of vans, c = number of cars
    # Constraints:
    # 1) 6v + 3c >= 200
    # 2) v <= 0.3(v + c)  ->  0.7v <= 0.3c  ->  7v <= 3c
    # Objective: minimize c
    
    # From 7v <= 3c, we get c >= (7/3)*v
    # From 6v + 3c >= 200, we get c >= (200 - 6v)/3
    # So c must be at least max((7/3)*v, (200 - 6v)/3), and c >= 0, v >= 0.
    # We search over nonnegative integers v, c.
    
    best_c = None
    
    # Upper bound for v: if all capacity from vans, 6v >= 200 -> v >= 34,
    # but van fraction constraint will limit v further. We'll just search a safe range.
    for v in range(0, 1000):
        # Compute minimal c from constraints
        c1 = (7 * v + 2) // 3  # ceil((7/3)*v)
        # For c2, only if 200 - 6v > 0; otherwise this constraint is inactive (c >= 0)
        if 200 - 6 * v > 0:
            num = 200 - 6 * v
            c2 = (num + 2) // 3  # ceil((200 - 6v)/3)
        else:
            c2 = 0
        
        c = max(c1, c2, 0)
        
        # Check constraints explicitly
        if 6 * v + 3 * c >= 200 and 7 * v <= 3 * c:
            if best_c is None or c < best_c:
                best_c = c
    
    # Return the optimal objective value (minimal number of cars) as float
    return float(best_c)
```",37.0,True,0.0,0.0,3.7889904975891113,
13,1.5,"```python
def solve():
    # Let x = minutes of Beam 1, y = minutes of Beam 2
    # Objective: minimize pancreas dose: 0.3x + 0.2y
    # Constraints:
    # 1) Skin dose: 0.2x + 0.1y <= 4
    # 2) Tumor dose: 0.6x + 0.4y >= 3
    # 3) x >= 0, y >= 0

    # We solve this small LP analytically by checking corner points of the feasible region.

    # Corner 1: Intersection of tumor constraint with x = 0
    # 0.6*0 + 0.4y >= 3 -> y >= 7.5
    # Check skin: 0.2*0 + 0.1*7.5 = 0.75 <= 4 (feasible)
    x1, y1 = 0.0, 7.5
    obj1 = 0.3 * x1 + 0.2 * y1

    # Corner 2: Intersection of tumor constraint with y = 0
    # 0.6x + 0.4*0 >= 3 -> x >= 5
    # Check skin: 0.2*5 + 0.1*0 = 1 <= 4 (feasible)
    x2, y2 = 5.0, 0.0
    obj2 = 0.3 * x2 + 0.2 * y2

    # Corner 3: Intersection of tumor and skin constraints
    # Tumor: 0.6x + 0.4y = 3
    # Skin:  0.2x + 0.1y = 4
    # Solve the system:
    # From skin: multiply by 2 -> 0.4x + 0.2y = 8
    # Subtract tumor: (0.4x + 0.2y) - (0.6x + 0.4y) = 8 - 3
    # => -0.2x - 0.2y = 5 -> x + y = -25 (infeasible, negative)
    # So there is no nonnegative intersection; skip this.

    # The feasible region is unbounded in the direction of increasing x,y,
    # but the objective coefficients are positive, so the minimum occurs at a corner.
    # Compare the objective values at the feasible corners we found.

    best_obj = min(obj1, obj2)

    return float(best_obj)
```",1.5,True,0.0,0.0,3.177403688430786,
14,75.00000000000001,"```python
def solve():
    # Let s = number of scooters, r = number of rickshaws
    # Constraints:
    # 1) 2s + 3r >= 300          (capacity)
    # 2) r <= 0.4(s + r)  ->  0.6r <= 0.4s  ->  3r <= 2s  ->  r <= (2/3)s
    # Objective: minimize s, with s, r >= 0 and (in reality) integers.
    #
    # We search over integer s and r satisfying constraints and find minimal s.
    
    best_s = None
    
    # Upper bound for s: worst case all scooters, 2s >= 300 -> s >= 150
    # So s in [0, 150] is enough to search.
    for s in range(151):
        # From pollution constraint: r <= (2/3)*s
        max_r = int((2 * s) // 3)  # integer r must satisfy this
        
        # We need some r in [0, max_r] such that 2s + 3r >= 300
        # This is equivalent to r >= (300 - 2s)/3
        if 2 * s >= 300:
            # Capacity already satisfied with r = 0
            r_min = 0
        else:
            # Need extra capacity from r
            needed = 300 - 2 * s
            # r must be at least ceil(needed / 3)
            r_min = (needed + 2) // 3  # integer ceiling
        
        if r_min <= max_r:
            # Feasible (s, r) exists
            if best_s is None or s < best_s:
                best_s = s
    
    # Return the optimal objective value as float
    return float(best_s)
```",75.0,True,1.4210854715202004e-14,1.8947806286683364e-16,3.379596710205078,
15,12860.0,"```python
def solve():
    # We need to solve the LP:
    # Minimize: 820*A + 550*V
    # Subject to:
    #   20A + 15V >= 320        (patient requirement)
    #   V <= 0.6(A + V)         (at most 60% of shifts are vans)
    #   A >= 0, V >= 0
    #
    # Convert the 60% constraint:
    #   V <= 0.6A + 0.6V
    #   0.4V <= 0.6A
    #   V <= 1.5A
    #
    # So constraints:
    #   20A + 15V >= 320
    #   V <= 1.5A
    #   A >= 0, V >= 0
    #
    # In 2D, the optimum of a linear program over a convex polyhedron
    # occurs at a vertex (intersection of constraints).
    #
    # Candidate vertices:
    # 1) Intersection of 20A + 15V = 320 and V = 1.5A
    # 2) Intersection of 20A + 15V = 320 and V = 0 (if feasible)
    # 3) Intersection of 20A + 15V = 320 and A = 0 (if feasible)
    #
    # Check each, enforce nonnegativity and V <= 1.5A, then compute cost.

    best_cost = None

    # 1) Intersection of 20A + 15V = 320 and V = 1.5A
    # Substitute V = 1.5A:
    #   20A + 15*(1.5A) = 320
    #   20A + 22.5A = 320
    #   42.5A = 320
    A1 = 320.0 / 42.5
    V1 = 1.5 * A1
    if A1 >= 0 and V1 >= 0 and V1 <= 1.5 * A1 and 20 * A1 + 15 * V1 >= 320 - 1e-9:
        cost1 = 820 * A1 + 550 * V1
        best_cost = cost1

    # 2) Intersection of 20A + 15V = 320 and V = 0
    #   20A = 320 -> A = 16
    A2 = 16.0
    V2 = 0.0
    if A2 >= 0 and V2 >= 0 and V2 <= 1.5 * A2 and 20 * A2 + 15 * V2 >= 320 - 1e-9:
        cost2 = 820 * A2 + 550 * V2
        if best_cost is None or cost2 < best_cost:
            best_cost = cost2

    # 3) Intersection of 20A + 15V = 320 and A = 0
    #   15V = 320 -> V = 320/15
    A3 = 0.0
    V3 = 320.0 / 15.0
    if A3 >= 0 and V3 >= 0 and V3 <= 1.5 * A3 and 20 * A3 + 15 * V3 >= 320 - 1e-9:
        cost3 = 820 * A3 + 550 * V3
        if best_cost is None or cost3 < best_cost:
            best_cost = cost3

    # Return the optimal objective value as float
    return float(best_cost)
```",12385.882352941175,False,474.11764705882524,0.03686762418808619,4.30271053314209,
16,1400.0,"```python
def solve():
    # Let x = units of cleansing chemical
    #     y = units of odor-removing chemical
    #
    # Objective: minimize total time
    # Time per unit: cleansing = 4 minutes, odor-removing = 6 minutes
    # Minimize: 4x + 6y
    #
    # Constraints:
    # 1) x >= 100                      (at least 100 units of cleansing)
    # 2) x + y >= 300                  (at least 300 total units)
    # 3) x <= 2y                       (at most twice as much cleansing as odor-removing)
    # 4) x >= 0, y >= 0
    #
    # This is a 2-variable LP; we can solve analytically by checking corner points.
    #
    # From constraints:
    # - From x + y >= 300 and x >= 100, feasible region starts at x >= 100, y >= 0.
    # - Also x <= 2y  =>  y >= x/2.
    #
    # Combine x + y >= 300 with y >= x/2:
    #   x + x/2 >= 300  =>  (3/2)x >= 300  =>  x >= 200.
    #
    # So feasible x must satisfy x >= 200, and then y must satisfy:
    #   y >= 300 - x
    #   y >= x/2
    #
    # For x >= 200, 300 - x <= 100, while x/2 >= 100, so y >= x/2 dominates.
    # Thus for any feasible x, minimal y is y = x/2.
    #
    # Objective as function of x:
    #   f(x) = 4x + 6*(x/2) = 4x + 3x = 7x
    # with x >= 200.
    #
    # Since 7x is increasing in x, minimum occurs at smallest feasible x, i.e. x = 200.
    # Then y = x/2 = 100.
    #
    # Optimal objective value:
    optimal_value = 4 * 200 + 6 * 100  # = 800 + 600 = 1400
    return float(optimal_value)
```",1400.0,True,0.0,0.0,2.6654255390167236,
17,500.0,"```python
def solve():
    # We solve the LP:
    # Maximize: 5x + 4y
    # Subject to:
    # 50x + 40y <= 5000  (wood)
    # 20x + 30y <= 4000  (plastic)
    # x >= 0, y >= 0
    
    # Corner points come from intersections of constraints and axes.
    # 1) x = 0:
    #    40y <= 5000 -> y <= 125
    #    30y <= 4000 -> y <= 4000/30
    y1 = min(5000.0 / 40.0, 4000.0 / 30.0)  # y when x=0
    x1 = 0.0
    z1 = 5 * x1 + 4 * y1

    # 2) y = 0:
    #    50x <= 5000 -> x <= 100
    #    20x <= 4000 -> x <= 200
    x2 = min(5000.0 / 50.0, 4000.0 / 20.0)  # x when y=0
    y2 = 0.0
    z2 = 5 * x2 + 4 * y2

    # 3) Intersection of:
    #    50x + 40y = 5000
    #    20x + 30y = 4000
    # Solve the system:
    # From second: 20x = 4000 - 30y -> x = (4000 - 30y)/20
    # Substitute into first:
    # 50*(4000 - 30y)/20 + 40y = 5000
    # Simplify:
    # (50/20)*(4000 - 30y) + 40y = 5000
    # (5/2)*(4000 - 30y) + 40y = 5000
    # (5/2)*4000 - (5/2)*30y + 40y = 5000
    # 10000 - 75y + 40y = 5000
    # 10000 - 35y = 5000
    # 35y = 5000
    # y = 5000/35
    y3 = 5000.0 / 35.0
    x3 = (4000.0 - 30.0 * y3) / 20.0
    z3 = 5 * x3 + 4 * y3

    # Optimal objective value is the maximum of z1, z2, z3
    return max(z1, z2, z3)
```",500.0,True,0.0,0.0,3.145817756652832,
18,60000.0,"```python
def solve():
    # We solve the LP:
    # Maximize 250x + 375y
    # subject to:
    # 30x + 20y <= 5000   (inspection time)
    # 120x + 145y <= 20000 (total schedule time: 90+30=120 for washer, 125+20=145 for freezer)
    # x, y >= 0
    
    # The optimum of a 2-variable LP lies at a corner (feasible vertex).
    # Candidate corners come from intersections of constraints and axes.
    
    # 1) Intersection with axes:
    # a) x = 0:
    #    30*0 + 20y <= 5000  -> y <= 250
    #    120*0 + 145y <= 20000 -> y <= 20000/145
    y1 = min(250, 20000.0 / 145.0)
    x1 = 0.0
    val1 = 250.0 * x1 + 375.0 * y1
    
    # b) y = 0:
    #    30x <= 5000 -> x <= 5000/30
    #    120x <= 20000 -> x <= 20000/120
    x2 = min(5000.0 / 30.0, 20000.0 / 120.0)
    y2 = 0.0
    val2 = 250.0 * x2 + 375.0 * y2
    
    # 2) Intersection of the two constraints:
    # 30x + 20y = 5000
    # 120x + 145y = 20000
    # Solve the system:
    # From first: y = (5000 - 30x)/20
    # Substitute into second:
    # 120x + 145*(5000 - 30x)/20 = 20000
    # We'll compute directly.
    import math
    
    # Solve linear system using determinant method:
    # a1 x + b1 y = c1
    # a2 x + b2 y = c2
    a1, b1, c1 = 30.0, 20.0, 5000.0
    a2, b2, c2 = 120.0, 145.0, 20000.0
    det = a1 * b2 - a2 * b1
    if abs(det) > 1e-12:
        x3 = (c1 * b2 - c2 * b1) / det
        y3 = (a1 * c2 - a2 * c1) / det
        # Check feasibility (nonnegative and satisfy constraints within tolerance)
        if x3 >= -1e-9 and y3 >= -1e-9:
            # Clip tiny negatives to zero
            x3 = max(0.0, x3)
            y3 = max(0.0, y3)
            # Check constraints
            if (30.0 * x3 + 20.0 * y3 <= 5000.0 + 1e-6 and
                120.0 * x3 + 145.0 * y3 <= 20000.0 + 1e-6):
                val3 = 250.0 * x3 + 375.0 * y3
            else:
                x3 = y3 = None
                val3 = -math.inf
        else:
            x3 = y3 = None
            val3 = -math.inf
    else:
        x3 = y3 = None
        val3 = -math.inf
    
    # Take the best of the feasible vertices
    best_val = max(val1, val2, val3)
    return float(best_val)
```",51724.137931034486,False,8275.862068965514,0.1379310344827563,4.844318628311157,
19,750.0,"```python
def solve():
    # Let x = packs of ramen, y = packs of fries
    # Minimize sodium: 100x + 75y
    # Subject to:
    # 1) Calories: 400x + 300y >= 3000
    # 2) Protein: 20x + 10y >= 80
    # 3) Ramen at most 30% of meals: x <= 0.3(x + y)
    # 4) x, y >= 0
    #
    # Convert constraint 3:
    # x <= 0.3x + 0.3y  ->  0.7x <= 0.3y  ->  7x <= 3y  ->  y >= (7/3)x

    # We solve analytically by checking intersection points of binding constraints.

    # Intersection of calories and ramen-fraction constraints:
    # 400x + 300y = 3000
    # y = (7/3)x
    # Substitute:
    # 400x + 300*(7/3)x = 3000
    # 400x + 700x = 3000
    # 1100x = 3000
    x = 3000.0 / 1100.0
    y = (7.0 / 3.0) * x

    # Check protein constraint:
    # 20x + 10y
    protein = 20.0 * x + 10.0 * y
    if protein < 80.0:
        # If this failed, we'd need more complex search, but it doesn't.
        # For completeness, we could implement a simple search, but it's unnecessary.
        pass

    # Compute sodium at this point:
    sodium = 100.0 * x + 75.0 * y
    return sodium
```",750.0,True,0.0,0.0,3.584832191467285,
20,1060.0,"```python
def solve():
    # We solve the LP:
    # Maximize 20x + 40y
    # subject to:
    # 2x + 1y = 70   (oven fully used)
    # 0.25x + 2y = 32 (chef fully used)
    # x, y >= 0
    
    # Solve the 2x2 linear system:
    # 2x + y = 70
    # 0.25x + 2y = 32
    
    # From first: y = 70 - 2x
    # Substitute into second:
    # 0.25x + 2(70 - 2x) = 32
    # 0.25x + 140 - 4x = 32
    # -3.75x = -108
    # x = 108 / 3.75
    x = 108.0 / 3.75
    # y = 70 - 2x
    y = 70.0 - 2.0 * x
    
    # Objective: 20x + 40y
    profit = 20.0 * x + 40.0 * y
    return profit
```",1072.0,False,12.0,0.011320754716970452,1.8676643371582031,
21,98.0,"```python
def solve():
    # We solve the linear program:
    # Maximize: 5x + 4y
    # Subject to:
    # 15x + 20y <= 450   (platinum)
    # 25x + 14y <= 390   (palladium)
    # x >= 0, y >= 0
    
    # The feasible region is a polygon; the optimum is at a vertex.
    # Vertices come from intersections of constraint lines and axes.
    
    candidates = []
    
    # 1) Intersection with axes:
    # x = 0:
    #   20y <= 450 -> y <= 22.5
    #   14y <= 390 -> y <= 27.857...
    # So y <= 22.5
    candidates.append((0.0, 22.5))
    
    # y = 0:
    #   15x <= 450 -> x <= 30
    #   25x <= 390 -> x <= 15.6
    # So x <= 15.6
    candidates.append((15.6, 0.0))
    
    # 2) Intersection of the two constraint lines:
    # 15x + 20y = 450
    # 25x + 14y = 390
    # Solve this 2x2 system.
    
    # We'll solve using basic algebra:
    # From first: 15x = 450 - 20y -> x = (450 - 20y)/15
    # Substitute into second:
    # 25*(450 - 20y)/15 + 14y = 390
    
    # To avoid floating issues, solve directly:
    # Multiply first eqn by 5: 75x + 100y = 2250
    # Multiply second eqn by 3: 75x + 42y = 1170
    # Subtract: (75x+100y) - (75x+42y) = 2250 - 1170
    # 58y = 1080 -> y = 1080/58
    y = 1080.0 / 58.0
    # Then x from first equation: 15x + 20y = 450
    x = (450.0 - 20.0 * y) / 15.0
    
    # Check feasibility (should be feasible by construction)
    if x >= 0 and y >= 0:
        # Also ensure it satisfies the inequalities (numerically)
        if 15*x + 20*y <= 450 + 1e-9 and 25*x + 14*y <= 390 + 1e-9:
            candidates.append((x, y))
    
    # Evaluate objective at all candidate points
    best_value = float('-inf')
    for x, y in candidates:
        value = 5.0 * x + 4.0 * y
        if value > best_value:
            best_value = value
    
    return best_value
```",100.34482758620689,False,2.3448275862068897,0.023926812103907784,3.6648924350738525,
22,160.0,"```python
def solve():
    # We need to minimize pollution: 7v + 10m
    # Subject to:
    # 1) 6v + 10m >= 150   (capacity)
    # 2) m <= 10           (at most 10 minibuses)
    # 3) v > m             (vans exceed minibuses)
    # 4) v, m are nonnegative integers
    
    best_value = None
    
    # m can range from 0 to 10 (inclusive)
    for m in range(0, 11):
        # v must be an integer, v > m, and satisfy capacity
        # From capacity: 6v + 10m >= 150 -> v >= (150 - 10m)/6
        min_v_capacity = (150 - 10 * m) / 6.0
        # v must be at least ceil of that, and also at least m+1
        v_start = int(min_v_capacity)
        if v_start < min_v_capacity:
            v_start += 1
        v_start = max(v_start, m + 1)
        
        if v_start < 0:
            continue
        
        # For fixed m, increasing v only increases pollution (7 per van),
        # so the best v is the smallest feasible v (v_start).
        v = v_start
        
        # Check feasibility again (for safety)
        if 6 * v + 10 * m >= 150 and v > m and m <= 10:
            pollution = 7 * v + 10 * m
            if best_value is None or pollution < best_value:
                best_value = pollution
    
    # Return the optimal objective value as float
    return float(best_value)
```",160.0,True,0.0,0.0,4.1011271476745605,
23,35.0,"```python
def solve():
    # We need integers:
    # L = number of large units
    # S = number of small units
    #
    # Constraints:
    # 1) Capacity: 6L + 2S >= 80
    # 2) At least 5 small units: S >= 5
    # 3) Large units at least 75% of all vehicles:
    #       L >= 0.75(L + S)
    #    => 4L >= 3L + 3S
    #    => L >= 3S
    #
    # Objective: minimize parking spots: 2L + S
    #
    # We'll brute force over reasonable integer ranges.

    best_value = None

    # Upper bounds: in worst case all small: 2S >= 80 => S <= 40
    # With L >= 3S, L can be up to, say, 3*40 = 120 in a naive bound.
    # We'll search within these safe bounds.
    for S in range(5, 41):  # S >= 5, and S <= 40 is enough for capacity
        # From L >= 3S
        L_min_ratio = 3 * S

        # From capacity: 6L + 2S >= 80 => 6L >= 80 - 2S
        rhs = 80 - 2 * S
        if rhs <= 0:
            L_min_capacity = 0
        else:
            # ceil(rhs / 6)
            L_min_capacity = (rhs + 5) // 6

        L_min = max(L_min_ratio, L_min_capacity)

        # No explicit upper bound needed; just check a small range above L_min
        # but we can reason: more L increases spots (2 per L), so minimal L is best.
        L = L_min

        # Check feasibility
        if 6 * L + 2 * S >= 80 and L >= 3 * S:
            spots = 2 * L + S
            if best_value is None or spots < best_value:
                best_value = spots

    # Return the minimal number of parking spots as float
    return float(best_value)
```",35.0,True,0.0,0.0,2.848689556121826,
24,7.0,"```python
def solve():
    # We want to minimize cost: 1*x + 3*y
    # Subject to:
    #   1.3x + 1.2y >= 5   (Z1 requirement)
    #   1.5x + 5y   >= 10  (D3 requirement)
    #   x >= 0, y >= 0
    #
    # For a 2-variable LP, the optimum lies at a corner (feasible vertex).
    # We'll:
    # 1) Enumerate candidate corner points:
    #    - Intersections of each pair of constraint boundaries
    #    - Intersections with axes (x=0 or y=0)
    # 2) Check feasibility and compute cost.
    # 3) Return the minimum cost.
    
    INF = float('inf')
    best = INF

    def feasible(x, y):
        if x < 0 or y < 0:
            return False
        if 1.3 * x + 1.2 * y < 5 - 1e-9:
            return False
        if 1.5 * x + 5.0 * y < 10 - 1e-9:
            return False
        return True

    def cost(x, y):
        return 1.0 * x + 3.0 * y

    # 1) Intersection of the two main constraints:
    # 1.3x + 1.2y = 5
    # 1.5x + 5y   = 10
    # Solve via Cramer's rule.
    a11, a12, b1 = 1.3, 1.2, 5.0
    a21, a22, b2 = 1.5, 5.0, 10.0
    det = a11 * a22 - a12 * a21
    if abs(det) > 1e-12:
        x_int = (b1 * a22 - a12 * b2) / det
        y_int = (a11 * b2 - b1 * a21) / det
        if feasible(x_int, y_int):
            best = min(best, cost(x_int, y_int))

    # 2) Intersections with axes:
    # x = 0:
    #   1.3*0 + 1.2y >= 5  => y >= 5/1.2
    #   1.5*0 + 5y   >= 10 => y >= 10/5 = 2
    # So y must be >= max(5/1.2, 2)
    y0 = max(5.0 / 1.2, 2.0)
    if feasible(0.0, y0):
        best = min(best, cost(0.0, y0))

    # y = 0:
    #   1.3x >= 5  => x >= 5/1.3
    #   1.5x >= 10 => x >= 10/1.5
    x0 = max(5.0 / 1.3, 10.0 / 1.5)
    if feasible(x0, 0.0):
        best = min(best, cost(x0, 0.0))

    # Return the optimal objective value
    return float(best)
```",6.276595744680851,False,0.7234042553191493,0.1033434650308294,4.626108169555664,
25,4990.0,"```python
def solve():
    # We need to solve the LP:
    # Maximize 15x + 17y
    # Subject to:
    # 40 <= x <= 140
    # 60 <= y <= 170
    # x + y >= 200
    
    # Since this is a 2-variable linear program with simple bounds,
    # we can search over all feasible integer (x, y) pairs and find the maximum.
    # (The problem is naturally in integers: number of workbooks.)
    
    best_value = None
    
    for x in range(40, 141):   # x from 40 to 140 inclusive
        for y in range(60, 171):  # y from 60 to 170 inclusive
            if x + y >= 200:
                value = 15 * x + 17 * y
                if best_value is None or value > best_value:
                    best_value = value
    
    # Return the optimal objective value as a float
    return float(best_value)
```",4990.0,True,0.0,0.0,1.7077431678771973,
26,-99999.0,"```python
def solve():
    # We formulate the LP:
    # Maximize: 100*x + 300*y
    # Subject to:
    #   50*x + 100*y <= 1000   (budget)
    #   x <= y                (sled dog trips less than or equal to truck trips)
    #   x >= 0, y >= 0
    #
    # This is a 2-variable LP, so we can solve it analytically by checking corner points.
    #
    # Constraints:
    # 1) 50x + 100y <= 1000  ->  x + 2y <= 20
    # 2) x <= y
    # 3) x >= 0, y >= 0
    #
    # Feasible region corners come from intersections of:
    #   - x = 0
    #   - y = 0
    #   - x = y
    #   - x + 2y = 20
    #
    # Check candidate points:
    # A: (0, 0)
    # B: intersection of x = 0 and x + 2y = 20 -> (0, 10)
    # C: intersection of x = y and x + 2y = 20 -> 3y = 20 -> (20/3, 20/3)
    #
    # Also check where x = y and y = 0 -> (0, 0) already included.
    #
    # Verify feasibility and compute objective at each candidate.

    candidates = [
        (0.0, 0.0),
        (0.0, 10.0),
        (20.0 / 3.0, 20.0 / 3.0),
    ]

    best_value = float('-inf')
    for x, y in candidates:
        # Check feasibility
        if x < 0 or y < 0:
            continue
        if 50 * x + 100 * y > 1000 + 1e-9:
            continue
        if x - y > 1e-9:  # x <= y
            continue

        value = 100 * x + 300 * y
        if value > best_value:
            best_value = value

    # best_value is the optimal objective value
    return float(best_value)
```",3000.0,False,102999.0,1.0300003000029896,2.9884254932403564,
27,67.0,"```python
def solve():
    # We solve the LP:
    # Minimize: x + y
    # Subject to:
    # 1) 50x + 75y >= 5000   (washing capacity)
    # 2) 85x + 100y <= 7000  (energy)
    # 3) x <= (2/3) y        (at most 40% top-loading: x/(x+y) <= 0.4)
    # 4) y >= 10             (at least 10 front-loading)
    # 5) x >= 0, y >= 0
    
    # We'll solve this by enumerating intersection points of constraint boundaries
    # and checking feasibility, then picking the one with minimal x + y.
    
    best_val = float('inf')
    
    def check_and_update(x, y):
        nonlocal best_val
        # Feasibility checks with small tolerance
        if x < -1e-9 or y < 10 - 1e-9:
            return
        if 50*x + 75*y < 5000 - 1e-9:
            return
        if 85*x + 100*y > 7000 + 1e-9:
            return
        if x > (2.0/3.0)*y + 1e-9:
            return
        val = x + y
        if val < best_val:
            best_val = val
    
    # 1) Intersection of capacity and energy:
    # 50x + 75y = 5000
    # 85x + 100y = 7000
    # Solve:
    # From first: x = (5000 - 75y)/50
    # Substitute into second:
    # 85*(5000 - 75y)/50 + 100y = 7000
    # We'll solve directly.
    import math
    
    # Solve linear system A * [x,y]^T = b
    # A = [[50, 75],[85,100]], b = [5000,7000]
    det = 50*100 - 75*85
    if abs(det) > 1e-12:
        x = (5000*100 - 75*7000) / det
        y = (50*7000 - 5000*85) / det
        check_and_update(x, y)
    
    # 2) Intersection of capacity and x = (2/3) y
    # 50x + 75y = 5000, x = (2/3)y
    # 50*(2/3 y) + 75y = 5000 -> (100/3 + 75) y = 5000
    # 75 = 225/3, so (325/3) y = 5000 -> y = 5000 * 3 / 325
    y = 5000 * 3.0 / 325.0
    x = (2.0/3.0) * y
    check_and_update(x, y)
    
    # 3) Intersection of energy and x = (2/3) y
    # 85x + 100y = 7000, x = (2/3)y
    # 85*(2/3 y) + 100y = 7000 -> (170/3 + 100) y = 7000
    # 100 = 300/3, so (470/3) y = 7000 -> y = 7000 * 3 / 470
    y = 7000 * 3.0 / 470.0
    x = (2.0/3.0) * y
    check_and_update(x, y)
    
    # 4) Intersection of capacity and y = 10
    # 50x + 75*10 = 5000 -> 50x + 750 = 5000 -> 50x = 4250 -> x = 85
    y = 10.0
    x = (5000 - 75*y) / 50.0
    check_and_update(x, y)
    
    # 5) Intersection of energy and y = 10
    # 85x + 100*10 = 7000 -> 85x + 1000 = 7000 -> 85x = 6000 -> x = 6000/85
    y = 10.0
    x = (7000 - 100*y) / 85.0
    check_and_update(x, y)
    
    # 6) Intersection of y = 10 and x = (2/3) y
    y = 10.0
    x = (2.0/3.0) * y
    check_and_update(x, y)
    
    # Also consider potential boundary where capacity is just met and energy is slack,
    # or vice versa, but these are already covered by intersections above.
    
    # Return the optimal objective value (minimal number of machines)
    return float(best_val)
```",72.72727272727273,False,5.727272727272734,0.08548168249533211,5.550465106964111,
28,29.0,"```python
def solve():
    # We need nonnegative integers c (cows) and e (elephants)
    # Minimize total animals: c + e
    # Subject to:
    # 1) Brick capacity: 20c + 50e >= 1000
    # 2) e <= c
    # 3) c <= 2e
    
    best = None
    
    # Upper bound for search:
    # In the extreme case of only cows: 20c >= 1000 -> c >= 50
    # In the extreme case of only elephants: 50e >= 1000 -> e >= 20
    # But constraints tie c and e, so we search a reasonable range.
    # Since each animal carries at least 20 bricks, 1000/20 = 50 animals is a loose upper bound.
    # We'll search a bit beyond to be safe.
    max_animals = 100  # more than enough for this small problem
    
    for c in range(max_animals + 1):
        for e in range(max_animals + 1):
            # Apply constraints
            if e <= c and c <= 2 * e and 20 * c + 50 * e >= 1000:
                total = c + e
                if best is None or total < best:
                    best = total
    
    # best is the minimum number of animals
    return float(best if best is not None else 0.0)
```",29.0,True,0.0,0.0,2.047531843185425,
